DateKey,CalendarYear,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,Año,Trimestre,Mes,Día,SemanaAño,Dia Semana,Fin Semana,Mes Corto,Mes Txt,Dia Txt,Start of Week,End of Week,Mala Suerte
"2010-01-30 00:00:00,000",2010,"H1","Q1",201001,"January","Week 5","Saturday","WeekEnd",2010,"Trimestre 1",1,30,5,6,"Fin de semana","J","January","Saturday","2010-01-24 00:00:00,000","2010-01-31 00:00:00,000","Día Normal"
"2010-02-06 00:00:00,000",2010,"H1","Q1",201002,"February","Week 6","Saturday","WeekEnd",2010,"Trimestre 1",2,6,6,6,"Fin de semana","F","February","Saturday","2010-01-31 00:00:00,000","2010-02-07 00:00:00,000","Día Normal"
"2010-02-13 00:00:00,000",2010,"H1","Q1",201002,"February","Week 7","Saturday","WeekEnd",2010,"Trimestre 1",2,13,7,6,"Fin de semana","F","February","Saturday","2010-02-07 00:00:00,000","2010-02-14 00:00:00,000","Día Normal"
"2010-02-20 00:00:00,000",2010,"H1","Q1",201002,"February","Week 8","Saturday","WeekEnd",2010,"Trimestre 1",2,20,8,6,"Fin de semana","F","February","Saturday","2010-02-14 00:00:00,000","2010-02-21 00:00:00,000","Día Normal"
"2010-02-27 00:00:00,000",2010,"H1","Q1",201002,"February","Week 9","Saturday","WeekEnd",2010,"Trimestre 1",2,27,9,6,"Fin de semana","F","February","Saturday","2010-02-21 00:00:00,000","2010-02-28 00:00:00,000","Día Normal"
"2010-03-06 00:00:00,000",2010,"H1","Q1",201003,"March","Week 10","Saturday","WeekEnd",2010,"Trimestre 1",3,6,10,6,"Fin de semana","M","March","Saturday","2010-02-28 00:00:00,000","2010-03-07 00:00:00,000","Día Normal"
"2010-03-13 00:00:00,000",2010,"H1","Q1",201003,"March","Week 11","Saturday","WeekEnd",2010,"Trimestre 1",3,13,11,6,"Fin de semana","M","March","Saturday","2010-03-07 00:00:00,000","2010-03-14 00:00:00,000","Día Normal"
"2010-03-20 00:00:00,000",2010,"H1","Q1",201003,"March","Week 12","Saturday","WeekEnd",2010,"Trimestre 1",3,20,12,6,"Fin de semana","M","March","Saturday","2010-03-14 00:00:00,000","2010-03-21 00:00:00,000","Día Normal"
"2010-03-27 00:00:00,000",2010,"H1","Q1",201003,"March","Week 13","Saturday","WeekEnd",2010,"Trimestre 1",3,27,13,6,"Fin de semana","M","March","Saturday","2010-03-21 00:00:00,000","2010-03-28 00:00:00,000","Día Normal"
"2010-04-03 00:00:00,000",2010,"H1","Q2",201004,"April","Week 14","Saturday","WeekEnd",2010,"Trimestre 2",4,3,14,6,"Fin de semana","A","April","Saturday","2010-03-28 00:00:00,000","2010-04-04 00:00:00,000","Día Normal"
"2010-04-10 00:00:00,000",2010,"H1","Q2",201004,"April","Week 15","Saturday","WeekEnd",2010,"Trimestre 2",4,10,15,6,"Fin de semana","A","April","Saturday","2010-04-04 00:00:00,000","2010-04-11 00:00:00,000","Día Normal"
"2010-04-17 00:00:00,000",2010,"H1","Q2",201004,"April","Week 16","Saturday","WeekEnd",2010,"Trimestre 2",4,17,16,6,"Fin de semana","A","April","Saturday","2010-04-11 00:00:00,000","2010-04-18 00:00:00,000","Día Normal"
"2010-04-24 00:00:00,000",2010,"H1","Q2",201004,"April","Week 17","Saturday","WeekEnd",2010,"Trimestre 2",4,24,17,6,"Fin de semana","A","April","Saturday","2010-04-18 00:00:00,000","2010-04-25 00:00:00,000","Día Normal"
"2010-05-01 00:00:00,000",2010,"H1","Q2",201005,"May","Week 18","Saturday","WeekEnd",2010,"Trimestre 2",5,1,18,6,"Fin de semana","M","May","Saturday","2010-04-25 00:00:00,000","2010-05-02 00:00:00,000","Día Normal"
"2010-05-08 00:00:00,000",2010,"H1","Q2",201005,"May","Week 19","Saturday","WeekEnd",2010,"Trimestre 2",5,8,19,6,"Fin de semana","M","May","Saturday","2010-05-02 00:00:00,000","2010-05-09 00:00:00,000","Día Normal"
"2010-05-15 00:00:00,000",2010,"H1","Q2",201005,"May","Week 20","Saturday","WeekEnd",2010,"Trimestre 2",5,15,20,6,"Fin de semana","M","May","Saturday","2010-05-09 00:00:00,000","2010-05-16 00:00:00,000","Día Normal"
"2010-05-22 00:00:00,000",2010,"H1","Q2",201005,"May","Week 21","Saturday","WeekEnd",2010,"Trimestre 2",5,22,21,6,"Fin de semana","M","May","Saturday","2010-05-16 00:00:00,000","2010-05-23 00:00:00,000","Día Normal"
"2010-05-29 00:00:00,000",2010,"H1","Q2",201005,"May","Week 22","Saturday","WeekEnd",2010,"Trimestre 2",5,29,22,6,"Fin de semana","M","May","Saturday","2010-05-23 00:00:00,000","2010-05-30 00:00:00,000","Día Normal"
"2010-06-05 00:00:00,000",2010,"H1","Q2",201006,"June","Week 23","Saturday","WeekEnd",2010,"Trimestre 2",6,5,23,6,"Fin de semana","J","June","Saturday","2010-05-30 00:00:00,000","2010-06-06 00:00:00,000","Día Normal"
"2010-06-12 00:00:00,000",2010,"H1","Q2",201006,"June","Week 24","Saturday","WeekEnd",2010,"Trimestre 2",6,12,24,6,"Fin de semana","J","June","Saturday","2010-06-06 00:00:00,000","2010-06-13 00:00:00,000","Día Normal"
"2010-06-19 00:00:00,000",2010,"H1","Q2",201006,"June","Week 25","Saturday","WeekEnd",2010,"Trimestre 2",6,19,25,6,"Fin de semana","J","June","Saturday","2010-06-13 00:00:00,000","2010-06-20 00:00:00,000","Día Normal"
"2010-06-26 00:00:00,000",2010,"H1","Q2",201006,"June","Week 26","Saturday","WeekEnd",2010,"Trimestre 2",6,26,26,6,"Fin de semana","J","June","Saturday","2010-06-20 00:00:00,000","2010-06-27 00:00:00,000","Día Normal"
"2010-07-03 00:00:00,000",2010,"H2","Q3",201007,"July","Week 27","Saturday","WeekEnd",2010,"Trimestre 3",7,3,27,6,"Fin de semana","J","July","Saturday","2010-06-27 00:00:00,000","2010-07-04 00:00:00,000","Día Normal"
"2010-07-10 00:00:00,000",2010,"H2","Q3",201007,"July","Week 28","Saturday","WeekEnd",2010,"Trimestre 3",7,10,28,6,"Fin de semana","J","July","Saturday","2010-07-04 00:00:00,000","2010-07-11 00:00:00,000","Día Normal"
"2010-07-17 00:00:00,000",2010,"H2","Q3",201007,"July","Week 29","Saturday","WeekEnd",2010,"Trimestre 3",7,17,29,6,"Fin de semana","J","July","Saturday","2010-07-11 00:00:00,000","2010-07-18 00:00:00,000","Día Normal"
"2010-07-24 00:00:00,000",2010,"H2","Q3",201007,"July","Week 30","Saturday","WeekEnd",2010,"Trimestre 3",7,24,30,6,"Fin de semana","J","July","Saturday","2010-07-18 00:00:00,000","2010-07-25 00:00:00,000","Día Normal"
"2010-07-31 00:00:00,000",2010,"H2","Q3",201007,"July","Week 31","Saturday","WeekEnd",2010,"Trimestre 3",7,31,31,6,"Fin de semana","J","July","Saturday","2010-07-25 00:00:00,000","2010-08-01 00:00:00,000","Día Normal"
"2010-08-07 00:00:00,000",2010,"H2","Q3",201008,"August","Week 32","Saturday","WeekEnd",2010,"Trimestre 3",8,7,32,6,"Fin de semana","A","August","Saturday","2010-08-01 00:00:00,000","2010-08-08 00:00:00,000","Día Normal"
"2010-08-14 00:00:00,000",2010,"H2","Q3",201008,"August","Week 33","Saturday","WeekEnd",2010,"Trimestre 3",8,14,33,6,"Fin de semana","A","August","Saturday","2010-08-08 00:00:00,000","2010-08-15 00:00:00,000","Día Normal"
"2010-08-21 00:00:00,000",2010,"H2","Q3",201008,"August","Week 34","Saturday","WeekEnd",2010,"Trimestre 3",8,21,34,6,"Fin de semana","A","August","Saturday","2010-08-15 00:00:00,000","2010-08-22 00:00:00,000","Día Normal"
"2010-08-28 00:00:00,000",2010,"H2","Q3",201008,"August","Week 35","Saturday","WeekEnd",2010,"Trimestre 3",8,28,35,6,"Fin de semana","A","August","Saturday","2010-08-22 00:00:00,000","2010-08-29 00:00:00,000","Día Normal"
"2010-09-04 00:00:00,000",2010,"H2","Q3",201009,"September","Week 36","Saturday","WeekEnd",2010,"Trimestre 3",9,4,36,6,"Fin de semana","S","September","Saturday","2010-08-29 00:00:00,000","2010-09-05 00:00:00,000","Día Normal"
"2010-09-11 00:00:00,000",2010,"H2","Q3",201009,"September","Week 37","Saturday","WeekEnd",2010,"Trimestre 3",9,11,37,6,"Fin de semana","S","September","Saturday","2010-09-05 00:00:00,000","2010-09-12 00:00:00,000","Día Normal"
"2010-09-18 00:00:00,000",2010,"H2","Q3",201009,"September","Week 38","Saturday","WeekEnd",2010,"Trimestre 3",9,18,38,6,"Fin de semana","S","September","Saturday","2010-09-12 00:00:00,000","2010-09-19 00:00:00,000","Día Normal"
"2010-09-25 00:00:00,000",2010,"H2","Q3",201009,"September","Week 39","Saturday","WeekEnd",2010,"Trimestre 3",9,25,39,6,"Fin de semana","S","September","Saturday","2010-09-19 00:00:00,000","2010-09-26 00:00:00,000","Día Normal"
"2010-10-02 00:00:00,000",2010,"H2","Q4",201010,"October","Week 40","Saturday","WeekEnd",2010,"Trimestre 4",10,2,40,6,"Fin de semana","O","October","Saturday","2010-09-26 00:00:00,000","2010-10-03 00:00:00,000","Día Normal"
"2010-10-09 00:00:00,000",2010,"H2","Q4",201010,"October","Week 41","Saturday","WeekEnd",2010,"Trimestre 4",10,9,41,6,"Fin de semana","O","October","Saturday","2010-10-03 00:00:00,000","2010-10-10 00:00:00,000","Día Normal"
"2010-10-16 00:00:00,000",2010,"H2","Q4",201010,"October","Week 42","Saturday","WeekEnd",2010,"Trimestre 4",10,16,42,6,"Fin de semana","O","October","Saturday","2010-10-10 00:00:00,000","2010-10-17 00:00:00,000","Día Normal"
"2010-10-23 00:00:00,000",2010,"H2","Q4",201010,"October","Week 43","Saturday","WeekEnd",2010,"Trimestre 4",10,23,43,6,"Fin de semana","O","October","Saturday","2010-10-17 00:00:00,000","2010-10-24 00:00:00,000","Día Normal"
"2010-10-30 00:00:00,000",2010,"H2","Q4",201010,"October","Week 44","Saturday","WeekEnd",2010,"Trimestre 4",10,30,44,6,"Fin de semana","O","October","Saturday","2010-10-24 00:00:00,000","2010-10-31 00:00:00,000","Día Normal"
"2010-11-06 00:00:00,000",2010,"H2","Q4",201011,"November","Week 45","Saturday","WeekEnd",2010,"Trimestre 4",11,6,45,6,"Fin de semana","N","November","Saturday","2010-10-31 00:00:00,000","2010-11-07 00:00:00,000","Día Normal"
"2010-11-13 00:00:00,000",2010,"H2","Q4",201011,"November","Week 46","Saturday","WeekEnd",2010,"Trimestre 4",11,13,46,6,"Fin de semana","N","November","Saturday","2010-11-07 00:00:00,000","2010-11-14 00:00:00,000","Día Normal"
"2010-11-20 00:00:00,000",2010,"H2","Q4",201011,"November","Week 47","Saturday","WeekEnd",2010,"Trimestre 4",11,20,47,6,"Fin de semana","N","November","Saturday","2010-11-14 00:00:00,000","2010-11-21 00:00:00,000","Día Normal"
"2010-11-27 00:00:00,000",2010,"H2","Q4",201011,"November","Week 48","Saturday","WeekEnd",2010,"Trimestre 4",11,27,48,6,"Fin de semana","N","November","Saturday","2010-11-21 00:00:00,000","2010-11-28 00:00:00,000","Día Normal"
"2010-12-04 00:00:00,000",2010,"H2","Q4",201012,"December","Week 49","Saturday","WeekEnd",2010,"Trimestre 4",12,4,49,6,"Fin de semana","D","December","Saturday","2010-11-28 00:00:00,000","2010-12-05 00:00:00,000","Día Normal"
"2010-12-11 00:00:00,000",2010,"H2","Q4",201012,"December","Week 50","Saturday","WeekEnd",2010,"Trimestre 4",12,11,50,6,"Fin de semana","D","December","Saturday","2010-12-05 00:00:00,000","2010-12-12 00:00:00,000","Día Normal"
"2010-12-18 00:00:00,000",2010,"H2","Q4",201012,"December","Week 51","Saturday","WeekEnd",2010,"Trimestre 4",12,18,51,6,"Fin de semana","D","December","Saturday","2010-12-12 00:00:00,000","2010-12-19 00:00:00,000","Día Normal"
"2010-12-25 00:00:00,000",2010,"H2","Q4",201012,"December","Week 52","Saturday","WeekEnd",2010,"Trimestre 4",12,25,52,6,"Fin de semana","D","December","Saturday","2010-12-19 00:00:00,000","2010-12-26 00:00:00,000","Día Normal"
"2011-01-01 00:00:00,000",2011,"H1","Q1",201101,"January","Week 1","Saturday","WeekEnd",2011,"Trimestre 1",1,1,1,6,"Fin de semana","J","January","Saturday","2010-12-26 00:00:00,000","2011-01-02 00:00:00,000","Día Normal"
"2011-01-08 00:00:00,000",2011,"H1","Q1",201101,"January","Week 2","Saturday","WeekEnd",2011,"Trimestre 1",1,8,2,6,"Fin de semana","J","January","Saturday","2011-01-02 00:00:00,000","2011-01-09 00:00:00,000","Día Normal"
"2011-01-15 00:00:00,000",2011,"H1","Q1",201101,"January","Week 3","Saturday","WeekEnd",2011,"Trimestre 1",1,15,3,6,"Fin de semana","J","January","Saturday","2011-01-09 00:00:00,000","2011-01-16 00:00:00,000","Día Normal"
"2011-01-22 00:00:00,000",2011,"H1","Q1",201101,"January","Week 4","Saturday","WeekEnd",2011,"Trimestre 1",1,22,4,6,"Fin de semana","J","January","Saturday","2011-01-16 00:00:00,000","2011-01-23 00:00:00,000","Día Normal"
"2011-01-29 00:00:00,000",2011,"H1","Q1",201101,"January","Week 5","Saturday","WeekEnd",2011,"Trimestre 1",1,29,5,6,"Fin de semana","J","January","Saturday","2011-01-23 00:00:00,000","2011-01-30 00:00:00,000","Día Normal"
"2011-02-05 00:00:00,000",2011,"H1","Q1",201102,"February","Week 6","Saturday","WeekEnd",2011,"Trimestre 1",2,5,6,6,"Fin de semana","F","February","Saturday","2011-01-30 00:00:00,000","2011-02-06 00:00:00,000","Día Normal"
"2011-02-12 00:00:00,000",2011,"H1","Q1",201102,"February","Week 7","Saturday","WeekEnd",2011,"Trimestre 1",2,12,7,6,"Fin de semana","F","February","Saturday","2011-02-06 00:00:00,000","2011-02-13 00:00:00,000","Día Normal"
"2011-02-19 00:00:00,000",2011,"H1","Q1",201102,"February","Week 8","Saturday","WeekEnd",2011,"Trimestre 1",2,19,8,6,"Fin de semana","F","February","Saturday","2011-02-13 00:00:00,000","2011-02-20 00:00:00,000","Día Normal"
"2011-02-26 00:00:00,000",2011,"H1","Q1",201102,"February","Week 9","Saturday","WeekEnd",2011,"Trimestre 1",2,26,9,6,"Fin de semana","F","February","Saturday","2011-02-20 00:00:00,000","2011-02-27 00:00:00,000","Día Normal"
"2011-03-05 00:00:00,000",2011,"H1","Q1",201103,"March","Week 10","Saturday","WeekEnd",2011,"Trimestre 1",3,5,10,6,"Fin de semana","M","March","Saturday","2011-02-27 00:00:00,000","2011-03-06 00:00:00,000","Día Normal"
"2011-03-12 00:00:00,000",2011,"H1","Q1",201103,"March","Week 11","Saturday","WeekEnd",2011,"Trimestre 1",3,12,11,6,"Fin de semana","M","March","Saturday","2011-03-06 00:00:00,000","2011-03-13 00:00:00,000","Día Normal"
"2011-03-19 00:00:00,000",2011,"H1","Q1",201103,"March","Week 12","Saturday","WeekEnd",2011,"Trimestre 1",3,19,12,6,"Fin de semana","M","March","Saturday","2011-03-13 00:00:00,000","2011-03-20 00:00:00,000","Día Normal"
"2011-03-26 00:00:00,000",2011,"H1","Q1",201103,"March","Week 13","Saturday","WeekEnd",2011,"Trimestre 1",3,26,13,6,"Fin de semana","M","March","Saturday","2011-03-20 00:00:00,000","2011-03-27 00:00:00,000","Día Normal"
"2011-04-02 00:00:00,000",2011,"H1","Q2",201104,"April","Week 14","Saturday","WeekEnd",2011,"Trimestre 2",4,2,14,6,"Fin de semana","A","April","Saturday","2011-03-27 00:00:00,000","2011-04-03 00:00:00,000","Día Normal"
"2011-04-09 00:00:00,000",2011,"H1","Q2",201104,"April","Week 15","Saturday","WeekEnd",2011,"Trimestre 2",4,9,15,6,"Fin de semana","A","April","Saturday","2011-04-03 00:00:00,000","2011-04-10 00:00:00,000","Día Normal"
"2011-04-16 00:00:00,000",2011,"H1","Q2",201104,"April","Week 16","Saturday","WeekEnd",2011,"Trimestre 2",4,16,16,6,"Fin de semana","A","April","Saturday","2011-04-10 00:00:00,000","2011-04-17 00:00:00,000","Día Normal"
"2011-04-23 00:00:00,000",2011,"H1","Q2",201104,"April","Week 17","Saturday","WeekEnd",2011,"Trimestre 2",4,23,17,6,"Fin de semana","A","April","Saturday","2011-04-17 00:00:00,000","2011-04-24 00:00:00,000","Día Normal"
"2011-04-30 00:00:00,000",2011,"H1","Q2",201104,"April","Week 18","Saturday","WeekEnd",2011,"Trimestre 2",4,30,18,6,"Fin de semana","A","April","Saturday","2011-04-24 00:00:00,000","2011-05-01 00:00:00,000","Día Normal"
"2011-05-07 00:00:00,000",2011,"H1","Q2",201105,"May","Week 19","Saturday","WeekEnd",2011,"Trimestre 2",5,7,19,6,"Fin de semana","M","May","Saturday","2011-05-01 00:00:00,000","2011-05-08 00:00:00,000","Día Normal"
"2011-05-14 00:00:00,000",2011,"H1","Q2",201105,"May","Week 20","Saturday","WeekEnd",2011,"Trimestre 2",5,14,20,6,"Fin de semana","M","May","Saturday","2011-05-08 00:00:00,000","2011-05-15 00:00:00,000","Día Normal"
"2011-05-21 00:00:00,000",2011,"H1","Q2",201105,"May","Week 21","Saturday","WeekEnd",2011,"Trimestre 2",5,21,21,6,"Fin de semana","M","May","Saturday","2011-05-15 00:00:00,000","2011-05-22 00:00:00,000","Día Normal"
"2011-05-28 00:00:00,000",2011,"H1","Q2",201105,"May","Week 22","Saturday","WeekEnd",2011,"Trimestre 2",5,28,22,6,"Fin de semana","M","May","Saturday","2011-05-22 00:00:00,000","2011-05-29 00:00:00,000","Día Normal"
"2011-06-04 00:00:00,000",2011,"H1","Q2",201106,"June","Week 23","Saturday","WeekEnd",2011,"Trimestre 2",6,4,23,6,"Fin de semana","J","June","Saturday","2011-05-29 00:00:00,000","2011-06-05 00:00:00,000","Día Normal"
"2011-06-11 00:00:00,000",2011,"H1","Q2",201106,"June","Week 24","Saturday","WeekEnd",2011,"Trimestre 2",6,11,24,6,"Fin de semana","J","June","Saturday","2011-06-05 00:00:00,000","2011-06-12 00:00:00,000","Día Normal"
"2011-06-18 00:00:00,000",2011,"H1","Q2",201106,"June","Week 25","Saturday","WeekEnd",2011,"Trimestre 2",6,18,25,6,"Fin de semana","J","June","Saturday","2011-06-12 00:00:00,000","2011-06-19 00:00:00,000","Día Normal"
"2011-06-25 00:00:00,000",2011,"H1","Q2",201106,"June","Week 26","Saturday","WeekEnd",2011,"Trimestre 2",6,25,26,6,"Fin de semana","J","June","Saturday","2011-06-19 00:00:00,000","2011-06-26 00:00:00,000","Día Normal"
"2011-07-02 00:00:00,000",2011,"H2","Q3",201107,"July","Week 27","Saturday","WeekEnd",2011,"Trimestre 3",7,2,27,6,"Fin de semana","J","July","Saturday","2011-06-26 00:00:00,000","2011-07-03 00:00:00,000","Día Normal"
"2011-07-09 00:00:00,000",2011,"H2","Q3",201107,"July","Week 28","Saturday","WeekEnd",2011,"Trimestre 3",7,9,28,6,"Fin de semana","J","July","Saturday","2011-07-03 00:00:00,000","2011-07-10 00:00:00,000","Día Normal"
"2011-07-16 00:00:00,000",2011,"H2","Q3",201107,"July","Week 29","Saturday","WeekEnd",2011,"Trimestre 3",7,16,29,6,"Fin de semana","J","July","Saturday","2011-07-10 00:00:00,000","2011-07-17 00:00:00,000","Día Normal"
"2011-07-23 00:00:00,000",2011,"H2","Q3",201107,"July","Week 30","Saturday","WeekEnd",2011,"Trimestre 3",7,23,30,6,"Fin de semana","J","July","Saturday","2011-07-17 00:00:00,000","2011-07-24 00:00:00,000","Día Normal"
"2011-07-30 00:00:00,000",2011,"H2","Q3",201107,"July","Week 31","Saturday","WeekEnd",2011,"Trimestre 3",7,30,31,6,"Fin de semana","J","July","Saturday","2011-07-24 00:00:00,000","2011-07-31 00:00:00,000","Día Normal"
"2011-08-06 00:00:00,000",2011,"H2","Q3",201108,"August","Week 32","Saturday","WeekEnd",2011,"Trimestre 3",8,6,32,6,"Fin de semana","A","August","Saturday","2011-07-31 00:00:00,000","2011-08-07 00:00:00,000","Día Normal"
"2011-08-13 00:00:00,000",2011,"H2","Q3",201108,"August","Week 33","Saturday","WeekEnd",2011,"Trimestre 3",8,13,33,6,"Fin de semana","A","August","Saturday","2011-08-07 00:00:00,000","2011-08-14 00:00:00,000","Día Normal"
"2011-08-20 00:00:00,000",2011,"H2","Q3",201108,"August","Week 34","Saturday","WeekEnd",2011,"Trimestre 3",8,20,34,6,"Fin de semana","A","August","Saturday","2011-08-14 00:00:00,000","2011-08-21 00:00:00,000","Día Normal"
"2011-08-27 00:00:00,000",2011,"H2","Q3",201108,"August","Week 35","Saturday","WeekEnd",2011,"Trimestre 3",8,27,35,6,"Fin de semana","A","August","Saturday","2011-08-21 00:00:00,000","2011-08-28 00:00:00,000","Día Normal"
"2011-09-03 00:00:00,000",2011,"H2","Q3",201109,"September","Week 36","Saturday","WeekEnd",2011,"Trimestre 3",9,3,36,6,"Fin de semana","S","September","Saturday","2011-08-28 00:00:00,000","2011-09-04 00:00:00,000","Día Normal"
"2011-09-10 00:00:00,000",2011,"H2","Q3",201109,"September","Week 37","Saturday","WeekEnd",2011,"Trimestre 3",9,10,37,6,"Fin de semana","S","September","Saturday","2011-09-04 00:00:00,000","2011-09-11 00:00:00,000","Día Normal"
"2011-09-17 00:00:00,000",2011,"H2","Q3",201109,"September","Week 38","Saturday","WeekEnd",2011,"Trimestre 3",9,17,38,6,"Fin de semana","S","September","Saturday","2011-09-11 00:00:00,000","2011-09-18 00:00:00,000","Día Normal"
"2011-09-24 00:00:00,000",2011,"H2","Q3",201109,"September","Week 39","Saturday","WeekEnd",2011,"Trimestre 3",9,24,39,6,"Fin de semana","S","September","Saturday","2011-09-18 00:00:00,000","2011-09-25 00:00:00,000","Día Normal"
"2011-10-01 00:00:00,000",2011,"H2","Q4",201110,"October","Week 40","Saturday","WeekEnd",2011,"Trimestre 4",10,1,40,6,"Fin de semana","O","October","Saturday","2011-09-25 00:00:00,000","2011-10-02 00:00:00,000","Día Normal"
"2011-10-08 00:00:00,000",2011,"H2","Q4",201110,"October","Week 41","Saturday","WeekEnd",2011,"Trimestre 4",10,8,41,6,"Fin de semana","O","October","Saturday","2011-10-02 00:00:00,000","2011-10-09 00:00:00,000","Día Normal"
"2011-10-15 00:00:00,000",2011,"H2","Q4",201110,"October","Week 42","Saturday","WeekEnd",2011,"Trimestre 4",10,15,42,6,"Fin de semana","O","October","Saturday","2011-10-09 00:00:00,000","2011-10-16 00:00:00,000","Día Normal"
"2011-10-22 00:00:00,000",2011,"H2","Q4",201110,"October","Week 43","Saturday","WeekEnd",2011,"Trimestre 4",10,22,43,6,"Fin de semana","O","October","Saturday","2011-10-16 00:00:00,000","2011-10-23 00:00:00,000","Día Normal"
